id,turns,victory_status,winner,white_rating,black_rating,opening_name
zMFTblTj,79,resign,white,1541,1422,Sicilian Defense: Old Sicilian
fFdaMLmf,55,mate,white,1419,1074,King's Pawn Game: Damiano Defense
yvqdybCS,26,mate,black,1081,1416,Paleface Attack
E9AHLJi2,42,resign,black,1498,1391,Van't Kruijs Opening
aIWXy0Ix,85,mate,white,1534,1397,Sicilian Defense: Alapin Variation
rnwCKW3f,46,mate,black,1417,1386,Sicilian Defense: Bowdler Attack
Sc1o7fpl,25,resign,white,1511,1393,Sicilian Defense: Lasker-Pelikan Variation
ib0LWjgO,39,mate,white,1405,1403,English Opening: King's English Variation
AuttW335,84,mate,black,1319,1395,Sicilian Defense
mIgTK3WY,56,resign,black,1434,1383,Indian Game
aPDrw3Ud,32,mate,black,1421,1371,Hungarian Opening
mVQaOwE8,88,mate,black,1383,1360,Sicilian Defense: Canal-Sokolsky Attack
bXHqvXzW,157,mate,white,1262,1374,Saragossa Opening
vUZJrIpm,48,mate,black,1386,1326,Four Knights Game: Spanish Variation |  Rubinstein Variation Accepted
6iuCKSvN,26,resign,black,1054,1373,Hungarian Opening
VAv9fI88,100,mate,black,1381,1460,Sicilian Defense: Alapin Variation
ENVY6yGB,56,outoftime,black,1831,2120,Sicilian Defense: Accelerated Dragon |  Modern Variation
mfuMA9Xp,103,resign,white,1943,1839,Philidor Defense
ETfiuRND,42,resign,black,1842,2137,Zukertort Opening: Tennison Gambit
FxmBHnIl,80,resign,black,1849,1968,French Defense: Knight Variation
CSIzom5k,51,mate,white,1960,1857,Philidor Defense #3
U2BBhxU4,112,resign,black,1865,1952,Queen's Pawn Game: Veresov Attack |  Classical Defense
UsTDuzMy,44,resign,black,1870,2073,Zukertort Opening: Kingside Fianchetto
453ht5h5,61,resign,white,2022,1877,King's Gambit Accepted |  King's Knight Gambit
gQ5c7uFl,97,resign,white,1909,1887,Philidor Defense
btr3LBHj,159,outoftime,white,1954,1902,Philidor Defense
CgySa327,82,resign,black,1913,1925,Zukertort Opening: Tennison Gambit
yEUeZ9ht,61,resign,white,1901,1924,Zukertort Opening: Tennison Gambit
n8x24EDh,59,resign,white,1889,1938,Zukertort Opening: Tennison Gambit
vtAS8qss,146,resign,black,1950,1876,Philidor Defense #3
LOmUjF0f,20,resign,black,1885,1960,Zukertort Opening: Polish Defense
3DCt0xRQ,119,resign,white,1951,1894,English Opening
DwCvxi11,98,resign,black,1891,1912,Sicilian Defense: Old Sicilian
GK8Sbc80,41,outoftime,white,2152,1895,Philidor Defense #3
sqRtMHxF,58,resign,black,1943,1882,Philidor Defense #3
hJphPTKE,16,outoftime,black,1993,1868,Philidor Defense
jqQghqvX,97,resign,white,1855,1912,Zukertort Opening: Tennison Gambit
ARmMV1CE,35,resign,white,2177,1858,Philidor Defense
GWsNihR6,31,mate,white,2092,1863,Rat Defense: Small Center Defense
EbDAC4Vx,68,resign,black,1870,1989,Reti Opening #2
M01xj3cN,65,resign,white,2054,1876,Philidor Defense #3
SDCLBYeF,29,mate,white,2026,1883,French Defense: La Bourdonnais Variation
Z0vlx5TV,55,resign,white,2017,1890,French Defense: La Bourdonnais Variation
uEA1feZz,60,resign,black,1897,2003,Zukertort Opening: Sicilian Invitation
fzJoZEgf,55,resign,white,1995,1905,Caro-Kann Defense: Accelerated Panov Attack |  Open Variation
U5SiENhh,65,resign,white,1869,1960,Zukertort Opening: Tennison Gambit
RPP0aiwY,50,resign,black,1875,2042,Zukertort Opening: Tennison Gambit
OT2cFkI4,16,resign,black,1884,1932,Zukertort Opening: Lisitsyn Gambit
sd4VZgT6,39,outoftime,white,1872,1918,Zukertort Opening: Ross Gambit
Et6FETNL,40,resign,black,1915,1859,Vienna Game
P0IuhZ0D,23,resign,white,1906,1869,Philidor Defense #2
XHFt54H2,46,resign,white,2069,1875,Queen's Pawn Game: Anglo-Slav Opening
dvaOpBf7,71,resign,white,1862,1935,Zukertort Opening: Lisitsyn Gambit
32HAoHnN,41,resign,white,1937,1870,Queen's Pawn
oYrblxoT,68,resign,black,1973,1856,Old Indian Defense
Ri2j8Grp,155,resign,white,1842,1958,Zukertort Opening: Tennison Gambit
4VMOdzLc,31,resign,white,1276,1486,Queen's Pawn Game #2
dwD6nALp,41,mate,white,1743,1504,Queen's Gambit Accepted: Old Variation
Sa75TQlB,90,resign,black,1504,1685,Three Knights Opening
2L61S7HF,55,mate,white,1685,1504,Scandinavian Defense: Mieses-Kotroc Variation
lNjpZ80C,3,resign,white,1639,1504,Queen's Pawn Game: Zukertort Variation
2XcjLTLQ,21,resign,white,1733,1504,Van Geet Opening: Dunst-Perrenet Gambit
1p0feC4C,52,resign,black,1556,1588,Queen's Pawn Game: Franco-Sicilian Defense
oTQyUfti,55,resign,white,1713,1525,Queen's Gambit Declined: Normal Defense
VBc55ZZi,74,resign,black,1823,1880,Ruy Lopez: Bird Variation
sAPXqdlz,66,outoftime,black,1739,1713,Four Knights Game: Italian Variation
Y9ZuB73w,6,outoftime,black,1966,1616,Ruy Lopez: Cozio Defense
GNMlLxOf,44,resign,black,1620,1909,Alekhine Defense: Normal Variation
UZSvwdiU,164,resign,black,1829,1500,Queen's Pawn Game #3
IZMTlSvo,4,draw,draw,1992,1811,St. George Defense
q8AKR7Og,39,resign,black,1413,1430,Scandinavian Defense
U5Hw7Zdu,67,mate,white,2430,1413,Pirc Defense #5
C90Bcc1i,31,resign,white,1666,1413,Slav Defense: Quiet Variation |  Pin Defense
iwzSRzJc,42,resign,white,1477,1413,Pirc Defense: Classical Variation #2
mkMoAjHf,27,resign,white,1806,1413,Queen's Pawn
xUtDfXeF,24,resign,black,1413,1806,Caro-Kann Defense: Advance Variation
Bv9YNC0E,85,outoftime,white,1388,1413,Queen's Pawn
vP1D6cZF,24,resign,black,1413,1425,Sicilian Defense: Smith-Morra Gambit #2
yzuSgZw2,31,resign,white,1849,1413,Pirc Defense #5
XD55qO9Z,16,resign,black,1413,1336,Scotch Game
W9iGz0nU,29,resign,black,1413,1820,Caro-Kann Defense
W4TUkodv,50,resign,white,1852,1413,Queen's Pawn
wYb2JaHT,51,outoftime,white,1861,1413,Queen's Pawn
sk49Rjf7,119,draw,draw,1421,1413,Pirc Defense #4
9OVNQcwG,68,resign,black,1423,1432,Philidor Defense
hrm7OQKk,62,resign,black,1431,1516,Scotch Game: Fraser Variation
UdvXLd3O,110,resign,black,1650,1414,Old Indian Defense
n9XZA2TC,49,resign,black,1424,1441,Philidor Defense
mnTiZGBX,74,resign,white,1563,1431,Rat Defense: Accelerated Gurgenidze
KOgaXOnd,68,draw,draw,1428,1527,French Defense: Knight Variation
3QFGC705,39,resign,black,1439,1426,Scotch Game
QKTR98Po,44,mate,black,1587,1423,Philidor Defense #2
KmVQ0FmU,50,resign,black,1390,1413,Pirc Defense #4
6g8kXohd,8,resign,white,1403,1388,King's Pawn Game: Nimzowitsch Defense
OcUlZ1e9,162,mate,black,1600,1387,Modern Defense: Two Knights Variation |  Suttles Variation
ygzhd5rG,47,mate,white,1470,1395,Philidor Defense
nZN7jL4H,55,resign,black,1406,1391,Caro-Kann Defense
2sci7B5D,47,mate,white,1379,1418,Saragossa Opening
bK35FyCn,73,resign,white,1411,1303,French Defense: Normal Variation
0EkdWvqZ,105,resign,black,1387,1401,Pirc Defense #4
wcVLFOd0,48,mate,black,1411,1404,Scandinavian Defense: Boehnke Gambit
iiBFxoUP,77,resign,black,1418,1574,Philidor Defense
wH3HdNt3,38,resign,black,1419,1382,Caro-Kann Defense: Two Knights Attack
9QExuXjM,48,resign,black,1429,1432,Modern Defense
nzaO64Gh,49,resign,white,1492,1438,Queen's Pawn
fGDDSEDW,35,resign,black,1447,1499,Scotch Game
1uGNsd5F,119,resign,white,1436,1472,Scotch Game
B9edNYCM,8,draw,draw,1518,1431,Pirc Defense #4
PpevQcxE,141,mate,white,1352,1444,Pirc Defense #4
ouOIGduL,39,mate,white,1441,1464,Scotch Game: Schmidt Variation
Z9uKiTM9,52,mate,black,1500,1432,Pirc Defense #5
RCIooR56,107,resign,white,1424,1355,Latvian Gambit: Mason Countergambit
zpysQ7im,39,mate,white,1441,1500,Center Game #2
clQwRf5k,70,mate,black,1710,1911,Scandinavian Defense
7ucvEF3N,48,mate,black,1944,1896,Bishop's Opening: Vienna Hybrid |  Spielmann Attack
qPhzgCHc,94,mate,black,1944,1928,Indian Game: London System
Bxk2Cw3t,70,resign,black,1781,1930,Zukertort Opening: Tennison Gambit
Iz4kCsaW,51,resign,white,1914,1788,Pirc Defense: Classical Variation |  Schlechter Variation
4gWJqKH8,77,resign,white,1892,1831,Philidor Defense: Exchange Variation #2
FOZbYGaE,30,resign,black,1733,1875,Four Knights Game: Italian Variation
KLvtpm3B,58,mate,black,1791,1851,Philidor Defense #2
yhYumRBx,28,resign,black,1940,1808,King's Gambit Accepted |  Greco Gambit
PN5Visk9,76,resign,white,1774,1772,Caro-Kann Defense
K0EFJITn,52,mate,black,1850,1905,Yusupov-Rubinstein System
cN0V36CF,61,mate,white,2041,1876,English Opening: Anglo-Indian Defense |  Queen's Indian Formation
jhHWJ8FZ,85,mate,white,1329,1876,Queen's Pawn Game: Mason Attack
l5AYZJiC,40,resign,black,1670,1848,Indian Game: London System
pbHf04ih,33,resign,white,1814,1661,Queen's Pawn Game: Symmetrical Variation
17JLFc6V,94,mate,black,1884,1827,Queen's Gambit Accepted: Showalter Variation
AZQS1PsZ,3,draw,draw,1880,1886,Bishop's Opening
YG3EekvM,93,mate,white,1857,1537,Vienna Game
kEzadLUL,64,mate,black,1541,1817,Sicilian Defense: Bowdler Attack
2mGNpoRG,77,resign,white,1662,1692,Alekhine Defense: Four Pawns Attack |  Trifunovic Variation
4NNYXtev,48,resign,black,1500,1500,Pirc Defense #4
Q7T4S4nH,3,draw,draw,1563,1396,King's Knight Opening
XBodbP8L,61,resign,white,1835,1396,Philidor Defense: Exchange Variation #2
7KsTGv60,27,resign,white,1329,1061,Philidor Defense #2
Oq3FcG16,60,mate,black,1067,1263,Center Game: Normal Variation
WnyCUnCz,115,mate,white,1392,1500,King's Pawn Game: Leonardis Variation
1G1hMvgb,68,mate,black,1000,999,Petrov's Defense
AOQg4xfm,92,resign,black,1006,1399,French Defense: Advance Variation #3
WVpipRhP,91,resign,white,1404,1013,Sicilian Defense
B7WFGkGD,74,resign,black,1015,1563,Caro-Kann Defense: Exchange Variation
JUAvhgaq,51,resign,black,1015,1200,Ponziani Opening
sRyFXHJR,81,resign,white,1619,1017,Four Knights Game: Italian Variation
6UP215gl,90,resign,black,1020,1618,Ponziani Opening
wmNLYhxS,37,mate,white,1617,1022,Sicilian Defense
z3JaisFJ,76,resign,white,1173,1022,Sicilian Defense
1ev76cYV,43,mate,white,1169,1448,Mieses Opening
yUvdVC3O,37,mate,white,1152,1471,Modern Defense: Three Pawns Attack
iixJAorm,60,mate,black,1494,1215,Hungarian Opening: Slav Formation
rWqdtETT,77,mate,white,1194,1519,Borg Defense
OSdvG7X4,35,resign,white,1513,1273,Hungarian Opening: Catalan Formation
2joKuwky,92,outoftime,black,1240,1507,Modern Defense
SJQg5wKh,43,mate,white,1504,1139,Hungarian Opening
9yyVbHP9,80,mate,black,1148,1500,Van't Kruijs Opening
uL76LCY6,105,outoftime,white,1497,1113,Hungarian Opening: Symmetrical Variation
Pxeks6Ub,45,resign,white,1494,1116,Zukertort Opening: Double Fianchetto Attack
5mcT7cHA,39,mate,white,1283,1516,Modern Defense: Two Knights Variation
G27XGIPw,73,mate,white,1513,1156,Hungarian Opening
DA0pBJVt,59,mate,white,1507,1248,Hungarian Opening
HT9jGdjU,53,mate,white,1502,1227,Hungarian Opening
y65ilxPM,23,resign,white,1498,1147,Hungarian Opening
GX8ODXpA,44,resign,black,1248,1492,Modern Defense
UKz2mznE,49,resign,white,1485,1298,Hungarian Opening
WSDMp2tP,63,mate,white,1500,1329,French Defense: Knight Variation
Tez3imrA,48,mate,black,1382,1644,Van't Kruijs Opening
YLKnQz8e,27,mate,white,1638,1500,Pirc Defense #5
dqX2z2NQ,58,resign,black,1611,1839,Petrov: Modern Attack
sOUvxrre,74,mate,black,1622,1694,Ruy Lopez: Steinitz Defense |  Nimzowitsch Attack
TXZnZt2B,24,resign,white,1941,1626,Ruy Lopez: Exchange Variation |  Gligoric Variation
psks6Oqx,25,mate,white,1795,1635,Italian Game: Two Knights Defense
qApxSgFL,71,resign,black,1642,1847,Owen Defense
3DpN699D,59,resign,white,1900,1647,Ruy Lopez: Morphy Defense
05yEsA2X,42,resign,black,1649,2183,Sicilian Defense: Flohr Variation
oHA26DEY,90,mate,black,1651,2068,Sicilian Defense: Najdorf Variation
7C0pu0bM,28,resign,black,1668,1808,Ruy Lopez: Cozio Defense
WdGWYMpG,89,resign,white,1855,1675,King's Pawn Game: Wayward Queen Attack
7lQl1pLL,36,resign,white,2240,1677,Scotch Game: Schmidt Variation
m2VMqNxl,73,resign,black,1678,2205,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense
9NOjSBCT,33,resign,black,1679,2293,Ruy Lopez: Closed Variations |  Yates Variation |  Short Attack
zgeFBhrc,24,resign,white,1921,1685,Queen's Gambit Refused: Marshall Defense
IxrGTHy1,32,draw,draw,1674,2022,French Defense: Burn Variation
gzEgrUKO,68,resign,white,1966,1679,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line
nwbun3Jw,65,resign,white,2105,1681,Italian Game: Scotch Gambit |  de Riviere Defense
0WMiQL4a,60,resign,white,1886,1688,Four Knights Game: Italian Variation
RwKpsH9y,47,resign,black,1690,2172,Sicilian Defense: Kan Variation |  Wing Attack
L5kXOMi3,49,resign,white,2121,1693,Ruy Lopez: Closed Variations |  Martinez Variation
UByusFX4,53,mate,white,1918,1699,Queen's Pawn Game: Colle System
gUmnDSwx,51,resign,black,1703,2021,Sicilian Defense: Flohr Variation
KoF76pFq,56,outoftime,black,1707,2021,Philidor Defense
S25mmjLL,82,resign,white,2021,1711,Italian Game: Two Knights Defense |  Modern Bishop's Opening
ePXCD390,29,resign,white,1694,1838,Ruy Lopez: Noah's Ark Trap
xMS1jleV,102,resign,black,1906,1672,Four Knights Game: Scotch Variation Accepted
e6445o0w,94,resign,black,1673,2300,Ruy Lopez: Open Variations |  Howell Attack #2
jXJlViKg,25,resign,white,2037,1677,Four Knights Game: Italian Variation
w7sl8w3S,26,resign,white,1920,1682,Gruenfeld Defense: Exchange Variation
iKT0TtWr,60,mate,black,1688,1935,Philidor Defense: Exchange Variation
H3kJWvTz,71,resign,black,1896,1644,Scotch Game
mrygvdDw,41,mate,white,1870,1650,King's Gambit Accepted |  Bishop's Gambit |  Bogoljubov Variation
aureDRCW,52,resign,white,1860,1657,Queen's Gambit Refused: Marshall Defense
1XV6WCtF,58,resign,white,1786,1665,Ruy Lopez: Morphy Defense |  Tarrasch Variation
1eoeDhl1,19,resign,white,2134,1667,Scotch Game: Haxo Gambit
sjJXBh9q,66,draw,draw,1660,1852,Scandinavian Defense: Anderssen Counterattack |  Goteborg System
lJ77EG2g,40,resign,black,1793,1640,Four Knights Game: Italian Variation
RnUg9lNl,75,resign,black,1865,1617,Ruy Lopez: Closed Variations |  Flohr System
ACpPb5Ib,56,resign,black,1601,1943,Ruy Lopez: Fianchetto Defense
sUDxproI,48,resign,black,1603,2001,Ruy Lopez: Closed
Ynkys6V3,50,resign,white,1946,1607,King's Indian Defense: Normal Variation
eo3Vnld8,40,resign,black,1612,1891,Ruy Lopez
gxG8xX0g,34,resign,white,1808,1619,Italian Game: Two Knights Defense |  Modern Bishop's Opening
CkIKEiO5,37,resign,black,1624,1864,Pirc Defense #5
byHkZVFi,59,resign,white,1922,1629,Ruy Lopez: Exchange Variation
JLxVM7YF,73,mate,white,1841,1636,Gruenfeld Defense: Three Knights Variation #2
WBgCVveR,41,outoftime,white,1696,1702,Philidor Defense: Exchange Variation #2
TMeWFCLt,112,resign,black,1642,1585,French Defense #2
QysOsL9N,56,resign,black,1765,1622,Van Geet Opening: Sicilian Two Knights
u88kT8Dm,64,outoftime,black,1649,1500,English Opening: Symmetrical Variation
rBrVmnev,89,mate,white,1138,1104,Bird Opening
vJYbmByx,74,mate,black,1135,1125,Scandinavian Defense
WnnaCfWu,32,outoftime,black,1157,1264,King's Pawn Game: Macleod Attack
uqveYMiO,31,outoftime,white,1126,1094,Caro-Kann Defense
DTSZIvdP,87,resign,white,1328,1146,Queen's Pawn
UtgxJp5p,79,resign,white,1681,1150,King's Gambit
2Xl2plkX,114,resign,black,1154,1679,French Defense: Advance Variation #4
s0oxkzeq,37,mate,white,1165,1127,French Defense: Advance Variation #2
FEgZmqD5,102,resign,black,1188,1415,Philidor Defense #2
vOhKxAjo,82,mate,black,1096,1135,Russian Game: Urusov Gambit
ySB5GooP,50,mate,black,1135,1709,Queen's Pawn Game
Ff3lRupy,110,draw,draw,2186,1466,Sicilian Defense: Closed Variation
rk4f02Ey,48,outoftime,black,1756,1466,Sicilian Defense: Closed Variation
pjke10PB,40,resign,black,1181,1466,Sicilian Defense: Canal-Sokolsky Attack
Z1itK2fZ,94,mate,black,1766,1466,Sodium Attack
7CkoT5ea,57,resign,black,1662,1466,Sicilian Defense #2
H2kbnMj9,165,outoftime,white,1869,1724,Indian Game
X5qppUyl,139,outoftime,draw,1727,1627,Indian Game
M5gKgZE9,78,mate,black,1750,1715,Ware Defense
NOqYRjIX,94,draw,draw,1887,1715,Caro-Kann Defense: Advance Variation
0YtMmCrd,38,resign,black,1715,1887,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack
ONUQ8gPQ,3,draw,draw,1677,1716,Queen's Pawn
G6VKivDE,85,resign,white,1707,1637,Slav Defense #2
OvpzATGs,48,mate,black,1707,1193,Center Game #2
VoFu0pRq,52,mate,black,1707,2000,Indian Game
rDb9TFiX,53,resign,white,2000,1707,Slav Defense: Exchange Variation
JnoltEDM,115,mate,white,1694,1755,Queen's Gambit Declined
6FbtL1V5,85,resign,white,1683,1708,Slav Defense: Modern Line
tZiBvPYz,56,resign,black,1692,1756,King's Indian Defense: Normal Variation |  King's Knight Variation
WzPl2j8p,42,mate,black,1275,1692,Italian Game: Two Knights Defense |  Fried Liver Attack
gyAWeakV,45,resign,white,1707,1703,Caro-Kann Defense: Exchange Variation
kLQdMwN1,164,outoftime,draw,1862,1698,Queen's Pawn
S5hniAGK,43,resign,white,1683,1814,Queen's Gambit Declined: Charousek (Petrosian) Variation
2pc5FX1T,101,mate,white,1677,1460,English Defense
oIuR15SF,121,draw,draw,1500,1677,Van't Kruijs Opening
S3DTELFP,80,mate,black,1677,1500,Indian Game: East Indian Defense
yqbT5neO,32,resign,black,1500,1677,Caro-Kann Defense: Advance Variation
TLsgJKkX,88,mate,black,1677,1245,Elephant Gambit: Maroczy Gambit
7EPSvftW,106,resign,black,1728,1677,Caro-Kann Defense: Two Knights Attack
mKVHKZPI,48,resign,white,1677,1500,Dutch Defense
c6Sna8fi,89,resign,white,1677,1728,Queen's Gambit Declined: Normal Defense
1ofeO2HY,54,resign,black,1687,1732,Queen's Gambit Accepted: Old Variation
Igp6EEL4,77,mate,white,2060,1687,Bird Opening: Dutch Variation
DMLkRVHy,94,outoftime,black,1699,1704,Englund Gambit
DayPmf7b,147,mate,white,1834,1699,Caro-Kann Defense: Advance Variation
3JkXSw8v,63,resign,white,1699,1834,Queen's Gambit Declined: Normal Defense
OJvedTqM,61,mate,white,1504,1398,Scandinavian Defense: Mieses-Kotroc Variation
G0v47gjY,62,mate,black,1506,1978,Sicilian Defense: Closed Variation
Ztj95d5y,65,mate,white,1494,1348,Scandinavian Defense: Main Line
zr2YNz1Y,52,outoftime,black,1522,1360,King's Pawn Game: McConnell Defense
99S0SgsV,11,resign,white,1342,1553,French Defense #2
8wdxIATj,14,resign,black,1924,1512,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit
yriSMTMo,65,resign,white,1554,1532,French Defense: Perseus Gambit
fJNMIh3Z,102,resign,black,1623,1530,Horwitz Defense
ZgkgfcvW,48,resign,black,1511,1614,Scandinavian Defense
KaJa48UJ,49,resign,white,1607,1463,Old Benoni Defense
z6fEQE3w,49,resign,white,1606,1101,Queen's Pawn
ERkRVkmJ,47,mate,white,1596,1535,Horwitz Defense
n0P9iCn7,62,mate,black,1600,1880,Queen's Pawn Game: Stonewall Attack
cnDebFJR,66,mate,black,1607,1771,Indian Game
hy0kprTi,90,resign,black,1619,1593,Indian Game
GaGoYzaA,44,resign,black,1634,1526,Modern Defense
gxRokvhO,89,resign,black,1547,1625,Sicilian Defense: Alapin Variation
qvoMv041,92,outoftime,black,1799,1634,Sicilian Defense: Snyder Variation
aiCAlBKR,31,resign,white,1634,1601,Queen's Gambit Accepted: Central Variation |  Greco Variation
fZMlgLwA,30,resign,black,1789,1607,Sicilian Defense: Hyperaccelerated Dragon
oibBYYto,59,resign,white,1901,1613,Sicilian Defense: Closed Variation |  Fianchetto Variation
PQoFzEUf,18,resign,white,1638,1631,Polish Opening
twpeZNoy,155,outoftime,white,1854,1631,Indian Game: Anti-Nimzo-Indian
qOhHwH0M,61,resign,white,1627,1661,Sicilian Defense: Bowdler Attack
EiFxOLw5,59,resign,white,2048,1661,Sicilian Defense: Accelerated Dragon
eZQgfBqQ,13,resign,white,1629,1858,Horwitz Defense
WthQtCro,58,resign,black,1895,1831,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
YoaDvXKo,69,resign,white,1895,1636,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
5oqhjRu4,87,draw,draw,1895,1893,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Tk5Hrua4,122,resign,black,1675,1895,Sicilian Defense: Bowdler Attack
Fhdzg9uv,24,resign,black,1768,1895,Bird Opening: Sturm Gambit
VR8X0ao5,117,resign,white,1853,1895,Caro-Kann Defense
TAbkuzDm,62,resign,black,1895,1774,Caro-Kann Defense: Advance Variation |  Bronstein Variation
nQIrTjdH,84,resign,black,1808,1752,Indian Game: Tartakower Attack
cNJpO4mt,44,resign,black,1631,1500,Caro-Kann Defense
9sxBhj4V,63,outoftime,white,1804,1703,Sicilian Defense: French Variation
io5dzZiv,43,resign,white,1633,1591,King's Indian Defense: Normal Variation |  King's Knight Variation
hDv2R6BT,26,resign,black,1606,1465,Four Knights Game: Spanish Variation
GlXEsTe7,24,resign,black,1472,1599,Ruy Lopez: Berlin Defense #2
6h0G6j1R,23,resign,white,1589,1569,Ruy Lopez: Morphy Defense |  Caro Variation
gdtCoSCp,58,resign,black,1600,1595,Queen's Gambit Refused: Marshall Defense
FxT1Bgfr,69,resign,white,1571,1612,Pirc Defense: Classical Variation
